ANO;MES;LATITUDE;LONGITUDE
2016; 6;-23,58649;-46,49907
2016; 1;-23,59326;-46,74134
2016; 1;-23,54388;-46,64555
2016;12;-23,71012;-46,63584
2016; 8;-23,64778;-46,64239
2016;12;-23,52172;-46,44308
2016; 5;-23,53017;-46,65103
2016; 1;-23,55229;-46,52297
2016; 7;-23,59965;-46,79593
2016; 5;-23,59088;-46,49756
2016; 7;-23,51037;-46,53885
2016; 1;-23,63239;-46,60669
2016; 7;-23,47791;-46,67739
2016; 7;-23,68197;-46,76693
2016; 3;-23,64226;-46,77982
2016; 2;-23,51922;-46,41135
2016; 1;-23,53718;-46,63361
2016;10;-23,46719;-46,72220
2016;12;-23,58740;-46,49391
2016; 7;-23,57309;-46,58568
2016;12;-23,49956;-46,38699
2016; 4;-23,64427;-46,59902
2016; 2;-23,58204;-46,58101
2016; 1;-23,55166;-46,65138
2016; 7;-23,68353;-46,78937
2016; 2;-23,54324;-46,46527
2016; 5;-23,49522;-46,37229
2016;10;-23,51167;-46,50109
2016; 7;-23,53411;-46,63311
2016; 5;-23,60112;-46,53665
2016; 6;-23,59076;-46,63538
2016; 1;-23,47963;-46,38504
2016; 4;-23,50344;-46,65823
2016; 7;-23,55489;-46,43981
2016; 2;-23,60185;-46,75235
2016; 7;-23,48710;-46,39530
2016; 1;-23,66727;-46,65197
2016; 4;-23,54694;-46,47283
2016; 2;-23,49380;-46,38300
2016; 5;-23,61740;-46,73647
2016; 1;-23,56265;-46,65502
2016; 2;-23,61774;-46,59289
2016; 4;-23,49460;-46,57041
2016; 1;-23,54147;-46,49849
2016; 1;-23,59584;-46,52552
2016;12;-23,48952;-46,37921
2016; 2;-23,48408;-46,41954
2016; 7;-23,49171;-46,65615
2016; 7;-23,60088;-46,67705
2016; 6;-23,59695;-46,52204
2016; 2;-23,48799;-46,38961
2016; 6;-23,53541;-46,56210
2016; 1;-23,52531;-46,66819
2016;12;-23,60397;-46,51442
2016; 2;-23,55397;-46,65581
2016; 7;-23,58871;-46,48829
2016; 1;-23,53427;-46,66219
2016; 5;-23,67921;-46,65611
2016;12;-23,62996;-46,61628
2016; 2;-23,53845;-46,56613
2016; 7;-23,48448;-46,42530
2016; 1;-23,48579;-46,60277
2016; 1;-23,50679;-46,39099
2016; 2;-23,54810;-46,46164
2016;12;-23,46893;-46,67356
2016; 7;-23,55312;-46,62846
2016; 6;-23,52629;-46,64979
2016;12;-23,67457;-46,69842
2016; 7;-23,65226;-46,65514
2016;12;-23,50954;-46,39157
2016; 2;-23,54302;-46,42898
2016; 7;-23,52215;-46,74132
2016; 6;-23,68353;-46,78937
2016; 1;-23,48758;-46,67303
2016; 1;-23,50068;-46,44586
2016;12;-23,50479;-46,38600
2016; 2;-23,49620;-46,46628
2016;12;-23,50949;-46,41378
2016; 6;-23,71283;-46,62742
2016; 7;-23,52196;-46,58251
2016; 7;-23,54933;-46,55173
2016;12;-23,64404;-46,72941
2016; 1;-23,48782;-46,59894
2016; 5;-23,54837;-46,63922
2016; 6;-23,57305;-46,64265
2016; 7;-23,61045;-46,59647
2016; 7;-23,57286;-46,49293
2016;12;-23,48573;-46,57248
2016; 4;-23,73635;-46,68734
2016; 5;-23,52734;-46,50436
2016;12;-23,53760;-46,53280
2016; 7;-23,53137;-46,51954
2016; 7;-23,55915;-46,65893
2016; 1;-23,44174;-46,58834
2016; 1;-23,46591;-46,58835
2016; 7;-23,51836;-46,52363
2016; 5;-23,48458;-46,65674
2016; 7;-23,54307;-46,56689
2016; 5;-23,55210;-46,62643
2016; 7;-23,56784;-46,64877
2016; 8;-23,63202;-46,66641
2016; 7;-23,58827;-46,51965
2016; 6;-23,52951;-46,45917
2016; 6;-23,66807;-46,63623
2016;12;-23,58000;-46,73308
2016;11;-23,60219;-46,61796
2016; 7;-23,70152;-46,70141
2016; 7;-23,57767;-46,74692
2016; 7;-23,47369;-46,67022
2016; 4;-23,50614;-46,45964
2016; 7;-23,62081;-46,61903
2016; 1;-23,51550;-46,48640
2016; 9;-23,61434;-46,71721
2016; 1;-23,61532;-46,47880
2016; 7;-23,48131;-46,64018
2016; 7;-23,58581;-46,49652
2016; 5;-23,53154;-46,53161
2016; 2;-23,51428;-46,74418
2016;11;-23,54071;-46,42067
2016; 7;-23,56656;-46,51145
2016;12;-23,50388;-46,40444
2016; 3;-23,64862;-46,69643
2016; 2;-23,46881;-46,67613
2016; 7;-23,47765;-46,42805
2016;12;-23,49996;-46,58842
2016; 7;-23,48312;-46,70089
2016; 1;-23,55797;-46,46674
2016; 2;-23,66142;-46,63430
2016; 6;-23,62339;-46,61852
2016; 4;-23,68206;-46,78748
2016; 7;-23,43556;-46,73091
2016; 7;-23,59933;-46,49721
2016;10;-23,49190;-46,39997
2016; 4;-23,67213;-46,66996
2016; 6;-23,70935;-46,65513
2016; 2;-23,52422;-46,44936
2016; 7;-23,72210;-46,78516
2016; 6;-23,58417;-46,63737
2016; 5;-23,54344;-46,63582
2016;12;-23,80781;-46,73529
2016; 7;-23,69212;-46,66186
2016; 7;-23,65099;-46,70749
2016; 4;-23,46451;-46,56921
2016; 7;-23,61193;-46,75433
2016; 1;-23,49288;-46,70851
2016; 1;-23,50993;-46,51724
2016;12;-23,61194;-46,59487
2016; 1;-23,53920;-46,63502
2016; 2;-23,45975;-46,67338
2016; 1;-23,50930;-46,54979
2016;12;-23,44055;-46,71180
2016; 2;-23,46806;-46,59347
2016; 1;-23,56930;-46,75933
2016; 2;-23,61109;-46,49933
2016; 7;-23,48172;-46,68387
2016; 1;-23,57773;-46,71479
2016; 7;-23,52930;-46,66095
2016; 7;-23,51196;-46,66681
2016;10;-23,72379;-46,78623
2016; 2;-23,54662;-46,47264
2016; 7;-23,73102;-46,78581
2016; 5;-23,60860;-46,49261
2016; 1;-23,60242;-46,61239
2016; 7;-23,85868;-46,70417
2016;10;-23,67403;-46,63823
2016; 3;-23,55269;-46,48563
2016; 2;-23,61048;-46,63784
2016;12;-23,60086;-46,50332
2016; 4;-23,53452;-46,48729
2016; 4;-23,66434;-46,67852
2016;11;-23,61284;-46,52036
2016;12;-23,58120;-46,64962
2016;12;-23,59037;-46,67597
2016; 7;-23,47882;-46,59761
2016; 5;-23,65176;-46,63453
2016; 2;-23,54520;-46,42562
2016; 2;-23,48820;-46,69079
2016; 1;-23,48227;-46,74586
2016; 1;-23,47775;-46,65171
2016;12;-23,65090;-46,78400
2016; 1;-23,54787;-46,64274
2016;12;-23,60796;-46,66643
2016;12;-23,56564;-46,46280
2016; 7;-23,66356;-46,79384
2016; 2;-23,59667;-46,67368
2016;12;-23,51383;-46,44268
2016; 4;-23,57279;-46,78023
2016;12;-23,58243;-46,57332
2016; 6;-23,55152;-46,60009
2016; 1;-23,55436;-46,67222
2016;12;-23,45195;-46,71692
2016; 7;-23,49049;-46,65323
2016;12;-23,60769;-46,72122
2016; 4;-23,62511;-46,61759
2016; 1;-23,59278;-46,43798
2016;12;-23,63675;-46,47078
2016;12;-23,52256;-46,52480
2016; 1;-23,50239;-46,45330
2016; 7;-23,59292;-46,48869
2016; 7;-23,40564;-46,75596
2016; 1;-23,55181;-46,62493
2016; 2;-23,57661;-46,73374
2016;12;-23,49564;-46,45241
2016; 1;-23,50156;-46,49866
2016; 7;-23,54300;-46,64122
2016; 4;-23,73394;-46,69623
2016; 5;-23,60311;-46,44071
2016; 6;-23,57451;-46,60352
2016; 5;-23,48379;-46,64993
2016;11;-23,43370;-46,57352
2016; 2;-23,47993;-46,56295
2016; 5;-23,52825;-46,49957
2016; 2;-23,54716;-46,64801
2016;10;-23,63813;-46,64196
2016; 5;-23,73469;-46,69127
2016; 1;-23,48774;-46,38206
2016; 1;-23,54928;-46,68036
2016;12;-23,44584;-46,72231
2016; 2;-23,57939;-46,51473
2016; 1;-23,50352;-46,39050
2016; 7;-23,45982;-46,69873
2016;12;-23,48523;-46,76429
2016; 1;-23,51557;-46,56648
2016;12;-23,50734;-46,62501
2016; 5;-23,59650;-46,75809
2016;12;-23,74993;-46,68241
2016; 7;-23,54271;-46,61621
2016;12;-23,67624;-46,68559
2016;12;-23,46573;-46,58839
2016; 7;-23,55339;-46,55026
2016; 7;-23,49461;-46,44929
2016; 7;-23,54550;-46,63485
2016; 2;-23,54550;-46,63485
2016; 1;-23,51539;-46,46381
2016;10;-23,52122;-46,43876
2016;12;-23,59634;-46,69103
2016; 7;-23,49760;-46,72201
2016; 1;-23,59161;-46,63275
2016;12;-23,51339;-46,38776
2016; 7;-23,67946;-46,75696
2016;11;-23,50845;-46,48937
2016; 7;-23,59358;-46,41512
2016; 3;-23,46973;-46,58545
2016; 7;-23,72364;-46,77349
2016;12;-23,45946;-46,65661
2016; 5;-23,54781;-46,69061
2016;12;-23,47130;-46,65392
2016; 9;-23,55609;-46,66229
2016; 2;-23,51247;-46,37551
2016; 4;-23,52135;-46,53506
2016; 7;-23,61959;-46,46792
2016; 2;-23,59954;-46,43938
2016;12;-23,64602;-46,59189
2016; 7;-23,44392;-46,74587
2016;12;-23,43888;-46,57520
2016; 1;-23,57959;-46,60279
2016; 7;-23,52595;-46,49210
2016; 1;-23,48305;-46,58238
2016; 5;-23,45207;-46,73595
2016; 1;-23,66949;-46,75640
2016; 7;-23,48106;-46,50269
2016;12;-23,62899;-46,69532
2016;10;-23,46535;-46,67951
2016;12;-23,50365;-46,50109
2016;12;-23,51605;-46,49774
2016; 6;-23,57678;-46,41150
2016;12;-23,57523;-46,64066
2016; 6;-23,54291;-46,64092
2016; 6;-23,57023;-46,47990
2016;12;-23,55897;-46,47239
2016; 4;-23,60285;-46,48067
2016; 1;-23,64152;-46,72707
2016; 7;-23,61065;-46,47504
2016; 2;-23,55048;-46,64375
2016; 6;-23,66679;-46,79157
2016; 7;-23,52408;-46,62880
2016;11;-23,50382;-46,59136
2016; 6;-23,50251;-46,75801
2016;12;-23,51378;-46,41148
2016; 7;-23,47235;-46,67742
2016; 2;-23,54370;-46,64440
2016; 7;-23,60300;-46,61781
2016;12;-23,51087;-46,49187
2016; 7;-23,45050;-46,71599
2016;12;-23,76288;-46,71068
2016; 6;-23,50854;-46,74873
2016; 6;-23,54305;-46,41016
2016; 4;-23,56372;-46,66604
2016;12;-23,62926;-46,70416
2016; 6;-23,53140;-46,54059
2016; 1;-23,57912;-46,51526
2016; 1;-23,54218;-46,45063
2016;12;-23,45790;-46,59260
2016; 2;-23,54392;-46,44183
2016; 2;-23,48118;-46,66859
2016; 1;-23,60207;-46,53046
2016;12;-23,41059;-46,75796
2016; 2;-23,57361;-46,64027
2016; 4;-23,58947;-46,63125
2016; 5;-23,68171;-46,64184
2016; 2;-23,56501;-46,41847
2016; 4;-23,54121;-46,65864
2016; 1;-23,58818;-46,49620
2016;11;-23,56259;-46,62904
2016; 1;-23,63744;-46,46311
2016; 2;-23,66323;-46,78904
2016; 2;-23,72387;-46,69322
2016;12;-23,46145;-46,67066
2016; 2;-23,57523;-46,64066
2016; 1;-23,60723;-46,60155
2016;12;-23,51140;-46,62513
2016; 2;-23,79217;-46,73305
2016; 2;-23,48460;-46,70948
2016;12;-23,74077;-46,66261
2016; 1;-23,54118;-46,64456
2016; 1;-23,40991;-46,75256
2016; 1;-23,51168;-46,57322
2016; 6;-23,56080;-46,68287
2016; 2;-23,46264;-46,59220
2016;12;-23,48397;-46,37988
2016;12;-23,71154;-46,77807
2016; 7;-23,61990;-46,46456
2016;12;-23,84508;-46,73562
2016;12;-23,49023;-46,50451
2016; 4;-23,63221;-46,61812
2016; 1;-23,64762;-46,78015
2016;12;-23,57100;-46,48167
2016; 6;-23,69234;-46,79794
2016; 2;-23,56248;-46,51237
2016; 7;-23,44519;-46,72218
2016; 6;-23,55265;-46,39943
2016; 7;-23,71030;-46,69945
2016; 7;-23,67146;-46,78507
2016;12;-23,49629;-46,74957
2016; 7;-23,48330;-46,42322
2016; 2;-23,68519;-46,64594
2016; 5;-23,61027;-46,49296
2016; 7;-23,61482;-46,50129
2016; 7;-23,63469;-46,58868
2016;12;-23,55811;-46,75703
2016;12;-23,52241;-46,41028
2016; 2;-23,59426;-46,69266
2016; 7;-23,59481;-46,50547
2016;12;-23,56432;-46,64661
2016; 5;-23,50992;-46,62462
2016;12;-23,60333;-46,51062
2016; 2;-23,68757;-46,79040
2016; 7;-23,52037;-46,62518
2016;12;-23,59165;-46,73602
2016; 2;-23,52775;-46,61268
2016; 1;-23,64426;-46,77580
2016; 1;-23,66870;-46,71385
2016; 6;-23,48005;-46,60401
2016; 7;-23,45398;-46,71439
2016; 1;-23,52050;-46,39975
2016; 2;-23,57721;-46,61352
2016; 6;-23,45916;-46,68354
2016; 1;-23,55574;-46,45046
2016; 6;-23,61885;-46,65632
2016; 7;-23,54664;-46,48405
2016; 1;-23,54510;-46,50366
2016; 5;-23,71857;-46,69904
2016; 6;-23,63781;-46,74017
2016; 8;-23,59097;-46,65144
2016; 2;-23,49574;-46,45614
2016; 4;-23,52011;-46,70041
2016; 7;-23,51267;-46,45998
2016; 7;-23,58057;-46,74565
2016;12;-23,64526;-46,63609
2016; 5;-23,61984;-46,69561
2016; 6;-23,74299;-46,68733
2016; 2;-23,41256;-46,74491
2016; 2;-23,65761;-46,74177
2016; 1;-23,48495;-46,38850
2016;12;-23,58475;-46,52082
2016; 2;-23,60629;-46,49640
2016; 7;-23,59804;-46,47169
2016; 6;-23,47368;-46,64141
2016; 1;-23,60055;-46,67531
2016;12;-23,54037;-46,40102
2016; 1;-23,57835;-46,75970
2016; 2;-23,54819;-46,63915
2016;12;-23,55780;-46,53572
2016; 1;-23,63534;-46,63369
2016; 1;-23,43640;-46,58284
2016; 1;-23,55629;-46,51614
2016; 4;-23,50680;-46,40166
2016;12;-23,47861;-46,68044
2016;12;-23,65134;-46,73837
2016; 7;-23,63644;-46,63126
2016; 2;-23,53154;-46,53161
2016; 1;-23,44864;-46,75553
2016;12;-23,57180;-46,62255
2016; 7;-23,60641;-46,69337
2016; 6;-23,51063;-46,40094
2016; 6;-23,61242;-46,50205
2016; 9;-23,54472;-46,64663
2016; 7;-23,61579;-46,45541
2016; 6;-23,52550;-46,68171
2016; 7;-23,71201;-46,61810
2016;12;-23,49759;-46,47943
2016; 2;-23,75836;-46,70295
2016; 6;-23,48809;-46,66510
2016; 2;-23,44066;-46,72583
2016; 2;-23,51172;-46,39177
2016; 2;-23,60044;-46,43804
2016; 7;-23,42882;-46,72716
2016; 1;-23,55199;-46,65241
2016; 6;-23,70611;-46,68872
2016; 6;-23,53859;-46,64554
2016; 5;-23,60230;-46,46062
2016; 6;-23,49135;-46,45537
2016; 1;-23,41245;-46,74528
2016; 1;-23,47968;-46,56757
2016;12;-23,71049;-46,64103
2016; 7;-23,51669;-46,47633
2016; 5;-23,54464;-46,58703
2016; 7;-23,64304;-46,60229
2016; 1;-23,59575;-46,69062
2016; 6;-23,58139;-46,52368
2016; 6;-23,55534;-46,64238
2016;12;-23,52030;-46,74341
2016; 7;-23,47887;-46,65230
2016; 4;-23,50398;-46,41009
2016;12;-23,59325;-46,49174
2016;12;-23,66772;-46,78982
2016; 2;-23,61009;-46,53233
2016; 6;-23,55130;-46,64625
2016; 2;-23,67671;-46,79274
2016; 8;-23,58071;-46,53284
2016; 7;-23,53856;-46,57521
2016; 2;-23,67480;-46,76162
2016; 5;-23,68254;-46,76941
2016; 1;-23,50544;-46,47101
2016; 1;-23,50828;-46,36931
2016;12;-23,52810;-46,42064
2016;12;-23,49180;-46,48584
2016; 4;-23,68906;-46,78984
2016; 7;-23,60755;-46,63638
2016; 1;-23,63797;-46,64331
2016; 6;-23,46752;-46,65993
2016; 7;-23,55891;-46,65874
2016; 6;-23,73234;-46,69748
2016; 7;-23,63568;-46,63192
2016;10;-23,66452;-46,65548
2016; 7;-23,46933;-46,59488
2016;12;-23,55306;-46,57644
2016; 2;-23,54461;-46,65077
2016; 5;-23,65141;-46,73087
2016;11;-23,54550;-46,63485
2016;12;-23,48840;-46,65171
2016; 2;-23,68064;-46,64697
2016; 7;-23,49461;-46,74844
2016; 2;-23,48905;-46,57743
2016; 1;-23,61137;-46,61783
2016; 1;-23,60895;-46,72353
2016; 6;-23,50868;-46,45983
2016; 5;-23,48918;-46,56953
2016; 7;-23,74202;-46,66587
2016; 1;-23,64810;-46,61349
2016; 2;-23,64535;-46,71333
2016; 2;-23,75310;-46,68202
2016; 2;-23,69785;-46,77772
2016; 1;-23,68504;-46,77005
2016; 5;-23,53301;-46,65299
2016;12;-23,54496;-46,64358
2016; 7;-23,58909;-46,73753
2016; 7;-23,54457;-46,40200
2016; 7;-23,60468;-46,48077
2016;12;-23,47611;-46,60699
2016;11;-23,50093;-46,60390
2016;12;-23,62159;-46,73149
2016; 9;-23,77136;-46,68878
2016; 7;-23,53957;-46,57558
2016;11;-23,50124;-46,51491
2016; 8;-23,71552;-46,70660
2016; 1;-23,47563;-46,68246
2016; 3;-23,68880;-46,64983
2016; 1;-23,72523;-46,69511
2016;12;-23,61427;-46,60771
2016; 2;-23,66620;-46,75454
2016; 4;-23,74956;-46,75491
2016; 3;-23,55903;-46,64216
2016; 2;-23,52664;-46,74054
2016;12;-23,67233;-46,73671
2016;12;-23,52777;-46,71319
2016;12;-23,46955;-46,58377
2016; 2;-23,51793;-46,49253
2016; 1;-23,46953;-46,57318
2016; 7;-23,51195;-46,58629
2016; 6;-23,68206;-46,74592
2016; 1;-23,61524;-46,50155
2016; 2;-23,56357;-46,65983
2016; 2;-23,49117;-46,37501
2016;10;-23,50171;-46,36725
2016; 4;-23,53778;-46,48670
2016; 1;-23,53413;-46,65540
2016;12;-23,53528;-46,39625
2016;11;-23,69073;-46,64107
2016; 7;-23,63715;-46,63651
2016; 6;-23,50386;-46,59689
2016;12;-23,56245;-46,48982
2016; 7;-23,62244;-46,69035
2016;12;-23,59989;-46,40074
2016; 7;-23,52977;-46,50410
2016; 6;-23,59839;-46,56078
2016; 7;-23,74569;-46,66509
2016;12;-23,59337;-46,73999
2016; 4;-23,74171;-46,68309
2016; 3;-23,51168;-46,46236
2016; 3;-23,51367;-46,45516
2016; 9;-23,47020;-46,66253
2016;12;-23,66584;-46,73692
2016; 6;-23,60474;-46,61709
2016;11;-23,46298;-46,59728
2016; 2;-23,53413;-46,57025
2016; 1;-23,66864;-46,73367
2016; 7;-23,54025;-46,43002
2016; 1;-23,65533;-46,60728
2016; 1;-23,46609;-46,68760
2016;12;-23,61147;-46,48942
2016; 4;-23,56987;-46,70132
2016;12;-23,56816;-46,69023
2016; 7;-23,54538;-46,65223
2016; 6;-23,55472;-46,55952
2016; 6;-23,57747;-46,76534
2016; 4;-23,55671;-46,62543
2016; 1;-23,59931;-46,79048
2016; 7;-23,65164;-46,70517
2016; 7;-23,55265;-46,63684
2016; 1;-23,54859;-46,64883
2016;12;-23,64217;-46,77028
2016;12;-23,82690;-46,72708
2016; 1;-23,46840;-46,59109
2016; 6;-23,53144;-46,63231
2016;12;-23,64266;-46,67184
2016; 2;-23,58313;-46,60293
2016; 9;-23,51169;-46,58089
2016;10;-23,59146;-46,48925
2016; 2;-23,54564;-46,73327
2016; 6;-23,57298;-46,53313
2016; 2;-23,66331;-46,65937
2016; 1;-23,49416;-46,39872
2016; 6;-23,58389;-46,63685
2016;10;-23,49358;-46,63828
2016; 7;-23,59557;-46,79002
2016; 1;-23,45721;-46,66180
2016; 7;-23,44845;-46,59199
2016; 2;-23,50216;-46,62456
2016; 7;-23,53711;-46,53886
2016;12;-23,53510;-46,64082
2016;12;-23,59399;-46,57840
2016; 7;-23,49277;-46,61747
2016; 7;-23,63153;-46,60626
2016; 1;-23,74284;-46,66654
2016; 1;-23,49736;-46,46245
2016;12;-23,55590;-46,65101
2016; 6;-23,55699;-46,61767
2016; 1;-23,54029;-46,43963
2016; 6;-23,58197;-46,49074
2016; 1;-23,67088;-46,73749
2016;12;-23,74556;-46,69469
2016; 7;-23,69356;-46,78761
2016; 2;-23,48634;-46,63956
2016; 7;-23,74376;-46,70904
2016;10;-23,58482;-46,38437
2016; 1;-23,70274;-46,79143
2016;10;-23,61477;-46,50198
2016; 7;-23,64833;-46,59136
2016; 1;-23,61417;-46,67192
2016; 7;-23,52883;-46,39534
2016; 1;-23,50196;-46,62619
2016; 1;-23,50989;-46,39508
2016;12;-23,55513;-46,65577
2016;12;-23,53783;-46,52137
2016; 2;-23,64027;-46,74980
2016; 2;-23,51281;-46,51137
2016; 6;-23,72351;-46,68508
2016; 1;-23,54512;-46,42557
2016; 2;-23,48676;-46,38218
2016; 6;-23,44704;-46,71481
2016;12;-23,50180;-46,76143
2016;12;-23,64029;-46,58952
2016; 7;-23,54333;-46,64553
2016;12;-23,58217;-46,74486
2016; 5;-23,61389;-46,63813
2016;12;-23,63290;-46,46484
2016; 2;-23,45938;-46,59693
2016;12;-23,56753;-46,53506
2016; 5;-23,68183;-46,63775
2016; 1;-23,57502;-46,72587
2016; 1;-23,58068;-46,63707
2016; 2;-23,55306;-46,44090
2016;12;-23,46263;-46,70182
2016;11;-23,48132;-46,72199
2016; 7;-23,61933;-46,42341
2016; 2;-23,68739;-46,65417
2016; 6;-23,63849;-46,76994
2016; 1;-23,59965;-46,74851
2016;12;-23,63158;-46,73676
2016; 7;-23,68854;-46,66190
2016;12;-23,56814;-46,56134
2016; 1;-23,45909;-46,57240
2016; 2;-23,50448;-46,38034
2016; 1;-23,61727;-46,60297
2016; 7;-23,56565;-46,46470
2016;12;-23,57566;-46,40762
2016; 1;-23,55311;-46,60975
2016; 6;-23,47898;-46,65078
2016; 7;-23,58720;-46,51619
2016;11;-23,65807;-46,69863
2016; 4;-23,52839;-46,42484
2016; 6;-23,58211;-46,54921
2016; 6;-23,77853;-46,70291
2016;12;-23,65074;-46,66009
2016; 1;-23,52910;-46,73903
2016; 1;-23,50057;-46,44011
2016; 5;-23,58276;-46,60451
2016; 1;-23,49102;-46,42755
2016; 7;-23,69625;-46,64993
2016; 5;-23,61871;-46,60334
2016; 7;-23,53021;-46,66097
2016; 7;-23,58893;-46,58749
2016;12;-23,49561;-46,48896
2016;11;-23,53201;-46,49006
2016;12;-23,73840;-46,66711
2016; 7;-23,71158;-46,70421
2016; 6;-23,69891;-46,76825
2016; 2;-23,57451;-46,50810
2016; 2;-23,67211;-46,74416
2016; 6;-23,47936;-46,57599
2016;12;-23,53495;-46,65368
2016; 1;-23,53905;-46,43877
2016; 5;-23,51413;-46,50246
2016; 7;-23,60538;-46,61728
2016; 2;-23,60392;-46,46402
2016; 1;-23,63757;-46,67154
2016;12;-23,59273;-46,76991
2016; 2;-23,45201;-46,70877
2016; 2;-23,62285;-46,44675
2016; 1;-23,51461;-46,74600
2016; 5;-23,48984;-46,47739
2016; 7;-23,54729;-46,64148
2016; 2;-23,69158;-46,65905
2016; 1;-23,63542;-46,44688
2016; 6;-23,61174;-46,73344
2016; 1;-23,53764;-46,64864
2016; 6;-23,53776;-46,57370
2016; 4;-23,47930;-46,60252
2016; 2;-23,70627;-46,62588
2016;12;-23,46718;-46,57776
2016; 2;-23,69234;-46,79794
2016; 1;-23,55173;-46,58228
2016; 1;-23,51285;-46,39185
2016;12;-23,46743;-46,66126
2016; 6;-23,51822;-46,63007
2016;12;-23,48195;-46,60211
2016; 1;-23,50774;-46,36985
2016; 6;-23,56335;-46,66377
2016; 5;-23,65726;-46,70102
2016; 7;-23,60338;-46,47782
2016; 1;-23,52783;-46,43229
2016; 7;-23,44671;-46,58543
2016;12;-23,55499;-46,46250
2016;12;-23,59706;-46,60982
2016;12;-23,63400;-46,77428
2016; 2;-23,55877;-46,65959
2016; 9;-23,52977;-46,43151
2016; 7;-23,55204;-46,55184
2016;10;-23,55766;-46,51444
2016;12;-23,62826;-46,46775
2016; 7;-23,55279;-46,75150
2016; 2;-23,61381;-46,61624
2016;12;-23,55483;-46,51153
2016; 7;-23,63304;-46,66012
2016; 7;-23,51024;-46,66964
2016; 5;-23,64998;-46,63325
2016; 5;-23,64903;-46,78713
2016; 6;-23,57296;-46,72492
2016;10;-23,54396;-46,64444
2016; 1;-23,56699;-46,51264
2016; 7;-23,55406;-46,61572
2016; 2;-23,53645;-46,63118
2016; 1;-23,61233;-46,60795
2016; 5;-23,62425;-46,74355
2016; 8;-23,55293;-46,67387
2016; 6;-23,54751;-46,64026
2016;12;-23,54922;-46,73835
2016; 3;-23,66991;-46,78575
2016; 5;-23,50805;-46,49028
2016; 4;-23,50083;-46,50137
2016; 6;-23,56998;-46,42474
2016; 6;-23,60391;-46,67836
2016;12;-23,57648;-46,53905
2016; 7;-23,71349;-46,69599
2016;10;-23,65711;-46,78378
2016; 7;-23,62849;-46,46202
2016;12;-23,58180;-46,62602
2016; 2;-23,62726;-46,68604
2016; 2;-23,40339;-46,76464
2016; 6;-23,56383;-46,74587
2016; 4;-23,55161;-46,65281
2016; 2;-23,54282;-46,43063
2016;12;-23,49578;-46,69974
2016; 7;-23,49400;-46,40246
2016;12;-23,65996;-46,63677
2016; 2;-23,67457;-46,69842
2016;12;-23,61969;-46,73312
2016; 7;-23,55452;-46,66407
2016; 6;-23,52479;-46,49761
2016; 6;-23,72742;-46,68842
2016; 2;-23,59179;-46,55115
2016; 7;-23,57518;-46,51037
2016; 4;-23,48664;-46,64979
2016; 5;-23,54940;-46,63211
2016; 4;-23,59778;-46,50303
2016; 7;-23,52953;-46,66002
2016; 2;-23,49977;-46,61427
2016;12;-23,51654;-46,39827
2016; 7;-23,66716;-46,72656
2016; 6;-23,48095;-46,63053
2016; 5;-23,63599;-46,64743
2016; 2;-23,62614;-46,64501
2016; 1;-23,40877;-46,82146
2016; 1;-23,58707;-46,38283
2016;12;-23,54966;-46,63987
2016; 7;-23,58181;-46,59366
2016;12;-23,62195;-46,63464
2016;12;-23,65497;-46,78076
2016;12;-23,67439;-46,74583
2016; 7;-23,49400;-46,40246
2016; 7;-23,60498;-46,62767
2016; 1;-23,61398;-46,59794
2016; 6;-23,60614;-46,52874
2016; 7;-23,48495;-46,38850
2016; 7;-23,53206;-46,66312
2016; 7;-23,58281;-46,39283
2016; 7;-23,54260;-46,65925
2016; 5;-23,61145;-46,47611
2016; 2;-23,53549;-46,42816
2016; 7;-23,75546;-46,68289
2016; 6;-23,44073;-46,72247
2016;12;-23,69385;-46,79751
2016; 7;-23,67470;-46,68946
2016; 7;-23,55024;-46,63273
2016; 5;-23,56274;-46,52046
2016;12;-23,65265;-46,71176
2016;10;-23,51399;-46,74530
2016;12;-23,62643;-46,63281
2016; 5;-23,50246;-46,37604
2016; 5;-23,60765;-46,47848
2016; 1;-23,60512;-46,49376
2016; 2;-23,53488;-46,57832
2016; 7;-23,59751;-46,59439
2016; 7;-23,60996;-46,62096
2016; 5;-23,62763;-46,62510
2016; 7;-23,58653;-46,63068
2016;12;-23,63924;-46,73760
2016; 2;-23,67371;-46,67773
2016; 7;-23,51859;-46,40968
2016; 7;-23,44530;-46,73153
2016;12;-23,55646;-46,47004
2016; 5;-23,55743;-46,66092
2016; 2;-23,59479;-46,79582
2016;12;-23,58785;-46,60406
2016; 1;-23,52709;-46,50533
2016; 7;-23,48359;-46,72220
2016; 2;-23,50744;-46,49015
2016; 6;-23,69227;-46,66139
2016; 4;-23,65708;-46,65862
2016;12;-23,68566;-46,79100
2016; 7;-23,62800;-46,76448
2016; 2;-23,63247;-46,46548
2016; 2;-23,61472;-46,47065
2016; 3;-23,71099;-46,65809
2016;12;-23,48492;-46,48228
2016; 7;-23,48991;-46,71489
2016; 7;-23,49740;-46,38713
2016; 6;-23,53481;-46,56288
2016; 7;-23,63034;-46,46460
2016; 6;-23,52029;-46,70419
2016; 2;-23,53142;-46,52051
2016; 9;-23,52741;-46,49288
2016; 6;-23,49030;-46,44108
2016;12;-23,48514;-46,64871
2016; 5;-23,55089;-46,69108
