latitude,longitude,x_sp,y_sp,health
40.88776521,-73.83319993,1030370.171,262758.6445,Good
40.82664943,-73.89481722,1013359.756,240465.3836,Good
40.61272402,-73.92612161,1004761.875,162516.9185,NA
40.63379678,-74.0369493,973994.4929,170187.7975,Good
40.61321341,-74.11314798,952835.4017,162706.8548,Good
40.57578178,-74.10249993,955775.7846,149065.9299,Good
40.8632922,-73.90296839,1011089.098,253813.1135,Good
40.62959161,-74.13573908,946572.4225,168682.7693,Good
40.76684444,-73.98931191,987210.6312,218659.0483,Good
40.66470494,-73.87480944,1018981.307,181471.1463,Poor
40.57025672,-73.86064587,1022965.41,147067.1524,Good
40.72186209,-73.90698002,1010034.194,202284.0499,Good
40.62684899,-74.11279379,952940.1364,167674.5272,Good
40.698567,-73.94157859,1000449.485,193788.6581,Good
40.61874629,-73.93247725,1002995.58,164709.5643,Fair
40.63483688,-74.01392737,980384.4329,170564.8764,Poor
40.72645584,-73.81195613,1036370.229,203999.949,Good
40.64527858,-73.97379316,991522.6173,174369.8544,Good
40.5169844,-74.19336415,930486.6879,127687.3231,Good
40.68986083,-73.78437234,1044048.448,190684.9395,Good
40.59890239,-74.08959556,959369.1997,157485.4183,Good
40.63112153,-74.14185041,944876.9803,169242.8469,Good
40.7637827,-73.81770119,1034749.569,217595.9195,Good
40.64061875,-73.99847005,984674.6031,172671.0658,Good
40.77878897,-73.75259272,1052770.13,223107.4213,Good
40.66102717,-73.98695408,987869.4993,180106.6818,Good
40.73351821,-73.97479055,991236.5818,206518.0503,Good
40.86649314,-73.84077131,1028290.778,255004.5019,Good
40.75461626,-73.86527764,1021575.31,214232.4413,Good
40.69692869,-73.91248865,1008516.332,193198.4916,Good
40.71950928,-73.81308108,1036063.826,201468.4393,Good
40.68598156,-73.9121115,1008624.917,189210.2384,Good
40.78142699,-73.94654137,999054.9471,223976.2968,Fair
40.74068707,-73.88472705,1016193.463,209149.9082,Good
40.64474905,-73.97505004,991173.8789,174176.8302,Good
40.82101779,-73.9431035,999997.6696,238401.2063,Good
40.68777012,-73.95609784,996425.4586,189852.6833,Fair
40.77133696,-73.74586325,1054641.746,220397.7502,Good
40.84094029,-73.90156909,1011485.299,245669.8965,Good
40.75626836,-73.84383702,1027514.432,214844.2193,Good
40.77742975,-73.78632772,1043428.355,222587.6225,Good
40.68543984,-73.78359819,1044267.117,189074.7774,Good
40.59282655,-73.94877585,998476.3072,155263.2709,Good
40.87255597,-73.865712919999993,1021388.842,257201.8688,Good
40.65627582,-73.736582,1057338.554,178485.2559,Good
40.64702846,-73.9469308,998976.7625,175010.756,Good
40.76685331,-73.73788212,1056857.272,218770.7295,Good
40.62007956,-73.95546428,996613.7039,165191.2304,Good
40.75061379,-73.97186771,992044.6225,212746.7622,Poor
40.73455604,-73.84913555,1026060.116,206931.1662,Good
40.57016575,-74.11984222,950955.3468,147025.9895,Good
40.68244492,-73.89225075,1014134.66,187927.8873,Good
40.62456848,-73.96134616,994980.0957,166825.8862,Good
40.67237367,-73.74266702,1055632.967,184345.114,Good
40.7530677,-73.92810971,1004167.93,213647.7233,Fair
40.63807374,-74.00009385,984223.9525,171743.8472,Good
40.54679872,-74.1680614,937542.7378,138534.8457,Good
40.5981973,-73.99161619,986578.2204,157215.9209,Good
40.67725916,-73.83238937,1030741.038,186064.6653,Good
40.7333089,-73.90038272,1011858.155,206456.4874,Good
40.75500908,-73.9670374,993382.3548,214348.5733,Good
40.74328664,-73.78078949,1044993.341,210151.9981,Good
40.62126705,-73.99201628,986466.3479,165620.8217,Good
40.68626556,-73.96343619,994390.5309,189303.5949,Good
40.72847077,-73.72948604,1059226.183,204793.8759,Good
40.54198348,-74.21959522,923216.1992,136812.2343,Good
40.75347758,-73.8314098,1030959.303,213833.8306,Good
40.56112565,-74.11562517,952122.581,143730.8875,Good
40.60996862,-73.93770567,1001546.349,161510.5556,Good
40.63566967,-73.95405137,997002.9686,170871.3243,Good
40.66476208,-73.94049019,1000759.651,181472.7546,Good
40.82427274,-73.81704493,1034885.333,239634.8702,Good
40.74266766,-73.71510968,1063193.927,209978.8537,Good
40.68440901,-73.98440659,988574.7636,188625.4679,Fair
40.78172272,-73.97546931,991043.553,224080.4745,Good
40.60332006,-74.07717758,962819.1049,159091.6044,Good
40.55874064,-74.1183809,951355.7065,142862.9955,Fair
40.81663258,-73.88224544,1016843.95,236820.3118,NA
40.7025522,-73.90921253,1009422.656,195248.226,Good
40.6307645,-74.14432687,944189.3839,169113.8964,Good
40.84332623,-73.85015,1025711.182,246559.3455,Good
40.6631611,-73.75578535,1052003.372,180978.308,Good
40.74968734,-73.97922836,990005.2851,212408.6556,Good
40.72620467,-73.88659252,1015683.351,203872.8436,Fair
40.87545841,-73.9032001,1011020.109,258245.667,NA
40.52533126,-74.20548918,927122.5608,130735.9423,Fair
40.84200174,-73.78679258,1043242.348,246113.1131,Good
40.68261082,-73.73165479,1058676.274,188083.9484,Good
40.79900777,-73.94230695,1000223.418,230382.3221,Good
40.51169784,-74.25254373,914026.7792,125803.194,NA
40.75177006,-73.86797715,1020828.965,213194.3433,Good
40.62852706,-74.14977066,942676.9667,168301.275,Fair
40.7221247,-73.99836328,984703.6818,202366.0399,Good
40.76022947,-73.92467465,1005117.403,216257.7857,Good
40.67915927,-73.79268708,1041751.814,186780.4933,Fair
40.70110601,-73.76485122,1049451.089,194795.8047,Fair
40.57003023,-74.12920588,948353.8572,146980.3127,Good
40.63194191,-73.90291597,1011197.016,169524.789,Good
40.68135727,-73.82506263,1032770.311,187561.6948,Fair
40.70599864,-73.76821984,1048512.338,196575.8402,Good
40.70498234,-73.73617545,1057397.912,196230.7086,Good
40.50655741,-74.25429618,913534.0515,123931.8355,Good
40.5480416,-74.14644196,943551.919,138976.8701,Fair
40.67122721,-73.79678004,1040623.267,183887.9663,NA
40.83053181,-73.89309909,1013833.528,241880.4487,Fair
40.73684992,-73.70625967,1065653.39,207867.3783,Fair
40.75319673,-73.85374644,1024770.93,213720.3869,Good
40.85733314,-73.90758981,1009813.099,251640.6146,Good
40.72814263,-73.82174277,1033656.414,204608.8261,Good
40.75322411,-73.72212446,1061237.917,213818.643,Good
40.56178026,-74.18252954,933533.1644,144001.0149,Good
40.8208951,-73.89099937,1014418.969,238370.1637,Poor
40.54374527,-74.15099287,942284.4668,137413.7643,Good
40.625663779999996,-74.09107464,958968.5945,167235.7069,Good
40.58152863,-74.10915841,953928.6886,151161.8854,Good
40.75339647,-73.866628,1021201.864,213787.4626,Good
40.73374202,-73.72158981,1061408.606,206721.2037,Fair
40.76159785,-73.76502307,1049344.321,216834.6661,Good
40.60736827,-73.94399584,999800.4545,160562.0008,NA
40.7347772,-74.01013441,981441.3895,206975.8971,Good
40.7622483,-73.87077308,1020048.678,217010.7461,NA
40.67420021,-73.9195486,1006566.259,184915.9708,NA
40.67970369,-73.88179337,1017036.4,186932.9192,Poor
40.65680259,-73.97457593,991304.1749,178568.3047,Good
40.66272083,-73.89840525,1012436.023,180739.8043,Good
40.8479596,-73.88908281,1014936.944,248231.4206,Fair
40.7199302,-73.95267084,997369.5443,201570.0589,Good
40.74054969,-73.85924701,1023254.35,209110.1737,NA
40.67022239,-73.79712302,1040528.973,183521.6612,Good
40.53973192,-74.18620305,932495.386,135970.4433,Fair
40.6002557,-73.9504536,998008.8193,157969.6293,Good
40.72424399,-73.98281089,989014.477,203138.6256,Good
40.55545177,-74.15132357,942199.922,141678.8722,Good
40.55360876,-74.16162252,939336.7955,141012.533,Good
40.58412863,-73.83035399,1031371.312,152135.8661,Poor
40.74697796,-73.88373762,1016464.603,211442.2369,Good
40.78979792,-73.80948953,1037003.706,227078.9593,Fair
40.76174518,-73.81331196,1035967.032,216856.147,Fair
40.70156728,-73.89277464,1013980.831,194894.542,Good
40.62295027,-73.95108067,997830.067,166237.7532,Good
40.74270497,-73.86339978,1022102.344,209893.5858,Good
40.73387996,-73.95278136,997336.1697,206652.3719,Good
40.7723861,-73.82366992,1033089.83,220727.0353,Good
40.71483179,-73.9606729,995152.2233,199711.453,Good
40.71180458,-73.96074334,995133.1921,198608.5415,Good
40.83927231,-73.81951648,1034190.037,245098.335,Fair
40.57801119,-74.09353009,958268.4502,149875.3735,Good
40.69380346,-73.82003759,1034154.73,192099.0197,Good
40.57476566,-73.97389129,991503.0429,148680.1548,Fair
40.76323529,-73.79294669,1041607.403,217411.7204,Fair
40.7110006,-73.76923366,1048226.451,198397.4563,Good
40.853327,-73.89333915,1013756.982,250185.5056,Fair
40.78412766,-73.91356983,1008185.183,224967.5317,Good
40.72991222,-73.98060219,989626.2271,205203.8665,Fair
40.59519325,-73.97202635,992018.7499,156122.5999,Good
40.5587363,-74.16550167,938262.3495,142882.63,Good
40.68847778,-73.75012423,1053547.642,190206.2939,Good
40.77525288,-73.90851394,1009588.69,221735.5713,Fair
40.7490813,-73.91649252,1007387.973,212198.202,Fair
40.87342037,-73.83388455,1030190.785,257531.8961,Good
40.58649158,-73.97030154,992498.8332,152952.5183,Fair
40.81313402,-73.82522938,1032628.271,235572.0151,Good
40.59996975,-74.08883739,959580.1386,157874.0672,Good
40.6937602,-73.98873662,987373.4104,192032.1947,Good
40.73449775,-73.7471676,1054319.204,206975.0457,Fair
40.64384008,-74.01286998,980678.3966,173844.9434,Good
40.589299,-74.07869698,962392.6054,153983.7528,Good
40.77515257,-73.80966412,1036966.955,221743.0684,Good
40.83459469,-73.92741865,1004334.783,243350.975,Good
40.71608154,-73.76864845,1048383.801,200249.0208,Good
40.74226747,-73.90599245,1010299.961,209718.6551,Good
40.80594713,-73.9353503,1002147.634,232911.9187,Good
40.79319809,-73.95179937,997596.4274,228264.0639,Fair
40.7881757,-73.94832889,998558.4566,226434.7837,NA
40.85392481,-73.93206724,1003042.959,250392.6331,Fair
40.69223981,-73.80364883,1038700.707,191539.0973,Good
40.69540226,-73.73383923,1058056.256,192742.3734,Good
40.67503952,-73.96846886,992996.2545,185213.083,Good
40.72401598,-73.88076228,1017300.414,203077.5811,Good
40.69829083,-73.76912264,1048269.434,193767.0033,Good
40.6591921,-73.975961,990919.6349,179438.7616,Good
40.74532541,-73.97855937,990191.0327,210819.5102,Good
40.63745839,-74.03615623,974215.1654,171521.7289,Good
40.70051487,-73.88310868,1016661.461,194514.548,Poor
40.66909035,-73.97575102,990976.8934,183044.9886,Fair
40.71392329,-73.94231897,1000240.503,199383.2784,Good
40.81349719,-73.92698859,1004460.196,235664.4894,Fair
40.76443507,-73.77930591,1045385.03,217858.065,Good
40.64036423,-73.94313311,1000032.202,172583.4574,Good
40.6743423,-73.8236441,1033168.896,185006.734,Good
40.62883117,-73.94617707,999189.9983,168381.1197,Good
40.76755339,-73.76680758,1048844.192,219003.1385,Fair
40.79596624,-73.9500209,998088.2981,229272.8739,Good
40.80860572,-73.94164877,1000403.317,233879.3115,Good
40.6857214,-73.87616265,1018595.065,189127.5004,Fair
40.66833909,-73.76562655,1049268.049,182857.3312,Good
40.57245402,-74.10700973,954521.4942,147855.0462,Good
40.80195466,-73.94171825,1000385.695,231456.0844,Good
40.6637775,-73.926053,1004765.224,181117.0939,Good
40.6788707,-73.97039949,992460.2546,186608.7036,Good
40.55906395,-74.17043275,936892.3923,143004.6281,Poor
40.83972276,-73.78506001,1043723.769,245283.9695,Good
40.59815547,-73.94444143,999678.8599,157205.4632,Good
40.69345919,-73.84062598,1028445.671,191962.5341,Good
40.64582999,-73.9705574,992420.503,174571.0338,Fair
40.73965555,-74.00946401,981627.3737,208753.2134,Good
40.65872421,-73.93005051,1003657.66,179275.1287,Good
40.75922456,-73.8974675,1012655.034,215899.3166,Good
40.60219459,-74.12147872,950516.8745,158695.517,Good
40.67687011,-73.82031897,1034089.356,185929.5599,Good
40.75186952,-74.00423376,983076.9731,213203.0428,Good
40.81987346,-73.89635754,1012936.388,237996.1435,Good
40.71049687,-73.83220762,1030768.257,198174.2172,Fair
40.78505639,-73.9766953,990703.703,225294.9501,Fair
40.71179795,-73.95135098,997737.0534,198607.4312,Good
40.72973205,-73.82467121,1032843.599,205186.2596,Good
40.76212747,-73.76312383,1049869.933,217029.0417,Good
40.86985972,-73.88767431,1015316.395,256210.9706,Fair
40.72930734,-73.74592993,1054667.692,205085.0164,Good
40.75039442,-73.8834191,1016551.204,212687.0799,Good
40.68415424,-73.997221,985020.7478,188532.2769,Good
40.68444181,-73.96637525,993575.6739,188638.8242,Good
40.5438687,-74.20454709,927400.24,137488.9357,Good
40.7637024,-73.8280268,1031889.276,217560.8802,Poor
40.50926994,-74.24340014,916566.8142,124911.4622,NA
40.69288089,-73.9312105,1003326.044,191719.1271,Good
40.72809025,-73.79665178,1040610.754,204604.8894,Good
40.71934399,-73.872882,1019487.146,201378.5071,Good
40.67516212,-73.85575581,1024261.032,185289.1157,Good
40.73709254,-73.75622302,1051806.988,207913.2896,Good
40.72011551,-73.85495965,1024454.756,201667.3133,Good
40.72276506,-73.88287106,1016716.509,202621.0472,Good
40.83264333,-73.88628396,1015718.534,242652.1296,Good
40.79817235,-73.9327634,1002865.965,230079.8335,Good
40.7001196,-73.78307781,1044398.194,194423.3888,Good
40.83970341,-73.82600257,1032395.019,245251.7681,Good
40.86820594,-73.92653159,1004569.982,255597.0348,Good
40.60893638,-73.92663489,1004620.523,161136.8628,Fair
40.67479567,-73.78232483,1044629.908,185197.6858,Good
40.67000479,-73.80754289,1037638.635,183435.8619,Good
40.69150749,-73.80451491,1038461.127,191271.7553,Good
40.76157042,-73.92894321,1003934.487,216745.35,Good
40.62879666,-73.98624776,988067.3044,168364.2549,Good
40.62001891,-74.0239734,977594.6609,165166.9013,Good
40.65460898,-73.84705361,1026687.954,177805.1339,NA
40.73678508,-73.77307338,1047137.613,207788.7278,Fair
40.61662656,-73.9598397,995399.6066,163932.624,Fair
40.8354951,-73.81985943,1034097.972,243721.9624,Good
40.63931347,-74.14180529,944894.3366,172227.3692,NA
40.75319885,-73.74907819,1053770.193,213786.9012,NA
40.74996297,-73.7221707,1061228.876,212630.4724,Fair
40.67586437,-73.87652729,1018498.998,185536.1611,Good
40.70795792,-73.80000202,1039698.939,197267.9461,Good
40.83071016,-73.94993152,998105.8105,241931.339,Good
40.66916849,-73.93336373,1002735.503,183079.5568,Good
40.52584163,-74.17414298,935837.3839,130902.9991,Good
40.59750701,-74.07059502,964645.2643,156972.2189,Good
40.6324693,-73.9418768,1000382.772,169707.3509,Fair
40.76505759,-73.76677256,1048856.313,218093.8641,Good
40.54936022,-74.19988332,928701.0045,139486.6302,Poor
40.54550822,-74.19801171,929217.9641,138082.0799,Good
40.69365279,-73.9577878,995955.7469,191995.6836,Good
40.75126974,-73.7836426,1044195.561,213058.5228,Good
40.60263223,-74.12622557,949198.9648,158856.8234,Good
40.77074134,-73.80357486,1038657.087,220139.6372,Good
40.85740153,-73.87073112,1020009.142,251678.433,Good
40.72778637,-73.84869562,1026186.298,204464.975,Fair
40.84387322,-73.86270281,1022237.704,246752.939,Good
40.63703838,-74.03637087,974155.5303,171368.7311,Good
40.66845816,-73.79823927,1040220.802,182878.1894,Good
40.76154334,-73.87622289,1018539.326,216751.728,Good
40.54623671,-74.18636876,932454.3687,138340.3828,Good
40.69448898,-73.93442148,1002435.168,192304.3192,Fair
40.74876082,-73.7922911,1041801.518,212138.6473,Good
40.68520466,-73.85333382,1024926.726,188949.0149,Good
40.90985369,-73.89645163,1012871.592,270779.3939,Good
40.67377939,-73.95299865,997287.697,184755.9045,Fair
40.71713246,-73.96502883,993944.3418,200549.1465,Good
40.74742715,-73.99588978,985388.875,211584.5431,Fair
40.71252081,-73.95169721,997640.922,198870.7394,Good
40.63630122,-74.10803637,954264.9724,171116.5594,Good
40.7023505,-73.76032223,1050705.625,195252.6102,Good
40.8396432,-73.86594909,1021341.877,245210.3955,Good
40.78340316,-73.79187678,1041886.329,224760.2323,NA
40.71262733,-73.94184035,1000373.501,198911.2082,Poor
40.76778272,-73.78322141,1044297.37,219075.0124,Good
40.75590488,-73.89022831,1014662.053,214692.281,Good
40.63769856,-73.88511338,1016135.618,171628.0672,Poor
40.79257169,-73.80231719,1038987.494,228093.9382,Good
40.823796,-73.92303023,1005552.607,239417.6564,Good
40.83189427,-73.94642022,999077.2512,242363.3257,Good
40.8185589,-73.9434169,999911.5057,237505.2891,Good
40.71621127,-73.87538463,1018795.038,200236.1649,Good
40.82495029,-73.94671397,998997.5,239833.3304,Good
40.82847296,-73.94342086,999908.0776,241117.3407,Good
40.70336943,-73.83442584,1030158.193,195576.3117,Good
40.71332772,-73.81599995,1035259.449,199214.6029,Good
40.60316411,-74.16292657,939007.994,159067.4221,Good
40.76607255,-73.91438832,1007964.948,218389.2316,Good
40.67398505,-73.9682106,993068.0316,184828.9362,Fair
40.85942146,-73.93221631,1003000.17,252395.2423,Good
40.83351682,-73.86776642,1020842.391,242977.5672,Fair
40.73745261,-73.75402334,1052416.206,208046.1788,Good
40.74058773,-73.90305081,1011115.781,209107.5635,Good
40.61141335,-73.95382168,997071.3762,162034.1396,Good
40.82709286,-73.90979484,1009214.474,240622.3177,NA
40.68589965,-73.953749,997077.2286,189171.5538,Good
40.69190203,-73.7731689,1047153.483,191436.4515,Good
40.6906834,-73.90909601,1009459.452,190924.1061,Good
40.63225772,-73.89666004,1012933.299,169641.8327,Poor
40.73968581,-73.92419894,1005255.668,208773.1878,Good
40.72678025,-73.72805745,1059624.045,204179.1944,Good
40.69800371,-73.89099376,1014476.239,193596.8389,Good
40.53681795,-74.15825579,940261.3216,134893.5429,Good
40.67191262,-73.97809246,990327.0991,184073.0486,Good
40.76142096,-73.99190285,986493.1166,216683.0158,Fair
40.68628476,-73.99337092,986088.496,189308.5427,Good
40.68798107,-73.85637108,1024082.709,189959.1461,Good
40.6131951,-74.03287194,975123.3742,162681.6084,Good
40.59788609,-74.16602939,938142.7487,157146.1228,Good
40.79095981,-73.84264108,1027823.056,227484.0477,Good
40.85099426,-73.91762689,1007038.749,249328.3479,Good
40.7039838,-73.89281989,1013967.208,195774.9379,Fair
40.67647355,-73.76470148,1049516.714,185821.6235,Good
40.6634275,-73.97977584,989860.849,180981.5682,Good
40.81414965,-73.90572225,1010346.646,235907.8252,Good
40.63179013,-73.93687547,1001771.13,169460.8711,Good
40.81256219,-73.88891106,1015000.817,235334.9152,Good
40.63887432,-73.94158227,1000462.967,172040.9266,Good
40.84956041,-73.91318497,1008268.135,248807.1307,Good
40.64071375,-74.11749367,951642.2955,172727.5421,Fair
40.83447308,-73.92297567,1005564.288,243307.7178,Good
40.53723345,-74.19707197,929472.3559,135066.8008,Good
40.67991368,-73.89140769,1014369.629,187005.9735,Good
40.83496003,-73.9292736,1003821.372,243483.6637,Fair
40.63937901,-73.92605913,1004771.027,172228.0539,Good
40.66035341,-73.91252478,1008519.621,179873.0593,Good
40.67340123,-73.82297568,1033355.002,184664.2505,Good
40.72260153,-73.99221082,986409.0583,202539.8558,Good
40.62288897,-73.97817292,990309.2323,166212.3828,Good
40.73255232,-73.70856539,1065019.623,206299.5025,Good
40.81720522,-73.85726388,1023758.391,237039.2238,Good
40.72068323,-73.75086898,1053307.731,201939.067,Good
40.50782279,-74.24836149,915185.7011,124388.1059,Good
40.74754934,-73.70904949,1064867.311,211762.9174,Good
40.63248419,-74.10178463,955998.4971,169723.8355,Good
40.6318277,-74.09162691,958817.6407,169481.5459,Good
40.50286223,-74.24870187,915085.9175,122581.1365,Good
40.53371358,-74.16237753,939113.5486,133764.6462,Good
40.67642453,-73.96724417,993335.7751,185717.8048,Good
40.67126551,-73.9617529,994859.7586,183838.844,Good
40.70472109,-73.94054666,1000734.103,196030.9682,Good
40.70243018,-73.87394319,1019201.849,195215.8744,Good
40.72934942,-73.856665949999993,1023976.271,205030.7278,Good
40.64407795,-74.01930104,978893.7023,173931.9317,Poor
40.87250067,-73.9061712,1010199.603,257167.1527,Fair
40.56964916,-74.13295664,947311.6054,146843.04,Fair
40.68499565,-73.8594117,1023241.196,188870.1036,Fair
40.66529756,-73.91652279,1007408.674,181673.2686,Good
40.60588015,-74.1374889,946073.16,160044.8309,Good
40.6365394,-74.1216212,950494.6833,171208.2784,Fair
40.61028611,-73.94951257,998268.034,161624.1135,NA
40.67264905,-73.81089508,1036706.639,184397.2116,Good
40.73161159,-73.71827426,1062329.971,205947.9625,NA
40.78101885,-73.95897096,995612.7404,223825.7391,Good
40.81726188,-73.93622047,1001903.733,237034.1077,Good
40.74622884,-74.00787803,982067.0893,211148.0295,Good
40.80686848,-73.94141991,1000467.097,233246.4168,Good
40.72949873,-73.85324396,1024924.613,205086.6949,Good
40.79607382,-73.94994253,998109.9749,229312.0805,Good
40.70831755,-74.00458845,982977.8693,197335.7045,Good
40.6362675,-73.99730771,984997.235,171085.7967,Good
40.65489963,-73.84276814,1027876.851,177913.1324,Good
40.7620387,-73.81260581,1036162.422,216963.5041,Good
40.84168072,-73.84557167,1026978.992,245962.0258,Good
40.73344321,-73.77921799,1045437.843,206566.831,Good
40.6165396,-74.15770608,940466.4091,163937.7972,Good
40.71654054,-73.9380446,1001424.781,200337.6305,Fair
40.65578783,-73.73173043,1058685.223,178311.5539,Good
40.78277696,-73.98141849,989395.9001,224464.1637,Good
40.60462171,-73.9711565,992259.192,159557.7075,Good
40.60596987,-74.12182896,950421.5319,160071.0798,Good
40.86351082,-73.83884452,1028825.702,253918.903,NA
40.69397052,-73.94221595,1000273.857,192113.9065,Fair
40.61239696,-73.92188057,1005939.482,162398.7861,Good
40.67069336,-73.72988592,1059180.261,183743.6043,Good
40.70625121,-73.91938049,1006602.146,196593.1259,Poor
40.7404919,-73.79655846,1040626.126,209123.2462,Good
40.6189894,-74.08402367,960923.5394,164802.0986,Good
40.65236,-73.94402144,999782.8721,176953.6835,Good
40.90292102,-73.89947669,1012038.34,268252.562,Fair
40.71357241,-73.98117744,989468.0735,199250.7377,Fair
40.61148962,-74.14125637,945030.3343,162090.1683,Good
40.62885732,-74.07989036,962074.2996,168396.1688,Poor
40.8395637,-73.84683307,1026631.321,245190.1032,Good
40.65152063,-73.9283391,1004134.641,176651.0503,Good
40.57355144,-74.09022451,959185.0275,148249.612,Good
40.77965564,-73.95207221,997523.5768,223330.0465,Fair
40.61937894,-73.90079791,1011790.097,164948.4254,Fair
40.89568452,-73.84931059,1025910.62,265635.894,Good
40.70069148,-73.73238456,1058453.746,194670.615,Good
40.72295774,-73.78541487,1043729.793,202742.3921,Good
40.71380543,-73.91155972,1008767.71,199347.4481,Good
40.54093911,-74.16915204,937235.5094,136400.6364,NA
40.52809054,-74.16710951,937794.2838,131718.5207,Good
40.5992148,-73.76476191,1049575.541,157674.2277,Fair
40.54986703,-74.14192735,944807.6632,139639.8491,Good
40.59782575,-73.79380678,1041510.996,157147.8383,Good
40.77350959,-73.90711416,1009977.058,221100.8423,Good
40.61175053,-74.07341925,963865.3042,162162.1432,Good
40.61040438,-73.92458994,1005187.862,161672.1751,Good
40.60117208,-73.74246171,1055766.186,158404.7295,Fair
40.6576003,-73.75615557,1051906.298,178952.0759,Good
40.87907603,-73.88009802,1017407.205,259571.6108,Good
40.58376562,-73.9440783,999783.0486,151962.9442,Good
40.70023902,-73.93610182,1001967.676,194398.8819,Good
40.61327551,-73.98524013,988347.9537,162709.5359,Good
40.59921544,-74.07771126,962669.5848,157596.3161,Good
40.68268806,-73.92301886,1005600.933,188007.4721,Good
40.67203345,-73.81453066,1035698.628,184170.7771,Good
40.7856575,-73.79313911,1041534.809,225580.7369,Good
40.8641912,-73.92653979,1004568.938,254134.3094,Good
40.59431895,-74.16226794,939184.9126,155844.5676,Fair
40.61696641,-74.09909238,956739.368,164069.4452,Good
40.8069143,-73.96550448,993799.6065,233259.5693,Fair
40.54982314,-74.19419653,930281.773,139651.7296,Good
40.75425325,-73.88317382,1016617.29,214093.0669,Good
40.69106249,-73.78432095,1044061.622,191122.7733,Good
40.74711433,-73.94612695,999177.4058,211475.1339,Fair
40.66618025,-73.97875673,990143.3402,181984.5383,Good
40.53687271,-74.19963583,928759.4148,134936.9917,Good
40.57821899,-73.8476365,1026574.629,149974.0167,Good
40.86549782,-73.85447151,1024502.069,254635.2759,Good
40.74195673,-73.77508354,1046575.705,209671.48,Good
40.67020922,-73.88914095,1015002.817,183471.1515,Good
40.61881915,-73.91907542,1006716.154,164739.2644,Good
40.71618567,-73.77811483,1045759.5,200280.1681,Good
40.73951023,-73.89183957,1014223.032,208718.6335,Good
40.81900093,-73.86476034,1021682.414,237690.173,Fair
40.77209596,-73.78255458,1044478.182,220646.9219,Fair
40.73372205,-73.78344808,1044265.261,206665.4952,Good
40.70225413,-73.76369326,1049771.034,195214.9636,Good
40.75559794,-73.77047842,1047838.787,214644.7033,Good
40.544130440000004,-74.14312227,944472.1744,137550.4159,Good
40.53041523,-74.18883754,931755.8195,132577.73,Good
40.63744518,-73.92119505,1006121.602,171524.6826,Good
40.53535606,-74.18235881,933560.5613,134373.9705,Fair
40.74950008,-73.70600755,1065707.79,212476.4435,Good
40.8124844,-73.91483227,1007825.531,235298.5321,NA
40.73305909,-73.84935079,1026001.404,206385.6772,Good
40.83433117,-73.84461779,1027247.672,243284.7815,Good
40.69205602,-73.91711609,1007234.853,191421.9863,Fair
40.66767016,-73.81520895,1035513.824,182580.7143,NA
40.51486763,-74.19479231,930087.8846,126917.0143,Good
40.83942479,-73.91754649,1007064.959,245113.1801,Fair
40.63557648,-73.9258149,1004839.981,170842.7447,Good
40.67565101,-73.8526091,1025133.577,185468.6875,Good
40.82014618,-73.94522926,999409.5058,238083.2722,Good
40.82192203,-73.84772266,1026396.346,238762.1761,Fair
40.57056605,-74.12608077,949222.3578,147174.2595,Good
40.78266021,-73.82171887,1033622.613,224471.3251,Good
40.75169179,-73.87986573,1017535.091,213161.0855,Good
40.81380226,-73.928212919999993,1004121.2,235775.3592,Good
40.77272554,-73.90765557,1009827.403,220815.0273,Good
40.70370819,-73.87118866,1019964.915,195682.6015,Fair
40.87954484,-73.82447031,1032789.906,259768.3555,Good
40.57421423,-74.10921376,953909.9898,148497.0872,Good
40.68980559,-73.85168762,1025380.449,190626.0338,Good
40.64127907,-73.91331203,1008308.08,172923.539,Good
40.65298463,-73.96435146,994141.6265,177178.3045,Fair
40.6776239,-73.92168479,1005972.591,186162.7836,Good
40.61110324,-73.9486621,998503.9971,161921.9551,Good
40.74463757,-73.72328796,1060925.444,210689.286,Good
40.57655104,-73.9528708,997342.2199,149333.0557,Good
40.7433801,-73.78799499,1042996.616,210181.1345,Good
40.65815534,-73.95654308,996307.3345,179063.1144,Good
40.84311774,-73.91332494,1008231.734,246459.7857,Good
40.59155533,-74.10024951,956407.5222,154811.9037,Good
40.76919003,-73.79812225,1040168.686,219577.8791,Good
40.64893942,-73.96450951,994098.3701,175704.5043,Good
40.8049127,-73.88354212,1016490.712,232549.864,Fair
40.6157352,-73.93790948,1001488.27,163611.4297,Good
40.75897213,-73.87479803,1018935.386,215815.5113,Good
40.87677915,-73.83636949,1029501.265,258754.3372,Good
40.76527586,-73.78239489,1044528.585,218162.2524,NA
40.69785696,-73.91845141,1006862.584,193535.0913,Fair
40.68754211,-73.95806554,995879.7943,189769.3469,Good
40.65748805,-74.00225979,983623.0039,178817.0197,Good
40.75942779,-73.90518664,1010516.488,215970.9513,Good
40.60925245,-73.98560499,988246.8932,161243.8134,Fair
40.66552593,-73.90185509,1011477.77,181760.6916,Good
40.54502034,-74.14302842,944498.7855,137874.5845,Good
40.82216445,-73.85786896,1023587.978,238845.7783,Good
40.59998811,-73.73878684,1056787.948,157976.401,Fair
40.63311948,-74.02720055,976700.2425,169940.0493,Good
40.72137426,-73.8800171,1017508.281,202115.4062,Good
40.77143557,-73.81635596,1035116.371,220384.8854,Good
40.71707524,-73.86073178,1022856.501,200557.0543,Poor
